Country or Area,Year,City,Value
Peru,2007,Chiclayo,524442.00000002
Peru,2007,Chimbote,334568.000000001
Peru,2007,Chincha Alta,153598.000000001
Peru,2007,Cuzco,348935.000000001
Peru,2007,Huancayo,323053.999999999
Peru,2007,Huánuco,149210
Peru,2007,Ica,219856
Peru,2007,Huaraz,100931
Peru,2007,Iquitos,370962.000000004
Peru,2007,Juliaca,216716
Peru,2007,LIMA,8472935
Peru,2007,Pisco,99549.9999999997
Peru,2007,Piura,377495.999999998
Peru,2007,Pucallpa,204772.000000001
Peru,2007,Puno,120228.999999999
Peru,2007,Sullana,181954
Peru,2007,Tacna,242451.000000003
Peru,2007,Tarapoto,117184
Peru,2007,Trujillo,682834.000000007
Peru,2005,Arequipa,783000
Peru,2005,Ayacucho,161586
Peru,2005,Cajamarca,129079
Peru,2005,Callao,567042
Peru,2005,Chiclayo,500561
Peru,2005,Chimbote,328386
Peru,2005,Chincha Alta,140477
Peru,2005,Cuzco,326405
Peru,2005,Huancayo,306954
Peru,2005,Huánuco,142738
Peru,2005,Ica,205807
Peru,2005,Iquitos,356549
Peru,2005,Juliaca,208553
Peru,2005,LIMA,5681941
Peru,2005,Piura,361832
Peru,2005,Pucallpa,248878
Peru,2005,Puno,118008
Peru,2005,Sullana,175078
Peru,2005,Tacna,230146
Peru,2005,Tarapoto,108042
Peru,2005,Trujillo,644547
Philippines,2010,Angeles,326336
Philippines,2010,Angono,102407
Philippines,2010,Antipolo,677741
Philippines,2010,Apalit,101537
Philippines,2010,Arayat,121348
Philippines,2010,Bacolod,511820
Philippines,2010,Bacoor City,520216
Philippines,2010,Bago,163045
Philippines,2010,Baguio,318676
Philippines,2010,Baliuag,143565
Philippines,2010,Batangas,305607
Philippines,2010,Bayambang,111521
Philippines,2010,Bayawan (Tulong),114074
Philippines,2010,Baybay,102841
Philippines,2010,Biñan,283396
Philippines,2010,Binangonan,249872
Philippines,2010,Bocaue,106407
Philippines,2010,Butuan,309709
Philippines,2010,Cabanatuan,272676
Philippines,2010,Cabuyao,248436
Philippines,2010,Cadiz,151500
Philippines,2010,Cagayan de Oro,602088
Philippines,2010,Cainta,311845
Philippines,2010,Calamba,389377
Philippines,2010,Calapan,124173
Philippines,2010,Calbayog,172778
Philippines,2010,Calumpit,101068
Philippines,2010,Candaba,102399
Philippines,2010,Candelaria,110570
Philippines,2010,Capas,125852
Philippines,2010,Carcar,107323
Philippines,2010,Cauayan,122335
Philippines,2010,Cavite City,101120
Philippines,2010,Cebu,866171
Philippines,2010,Concepcion,139832
Philippines,2010,Consolacion,106649
Philippines,2010,Cotabato,271786
Philippines,2010,Dagupan,163676
Philippines,2010,Danao City,119252
Philippines,2010,Daraga (Locsin),115804
Philippines,2010,Dasmariñas,575817
Philippines,2010,Davao,1449296
Philippines,2010,Digos,149891
Philippines,2010,Dipolog,120460
Philippines,2010,Dumaguete,120883
Philippines,2010,Floridablanca,110846
Philippines,2010,Gapan,101488
Philippines,2010,Gen. Mariano Alvarez,138540
Philippines,2010,General Santos,538086
Philippines,2010,General Trias,243322
Philippines,2010,Gingoog,117908
Philippines,2010,Glan,106518
Philippines,2010,Guagua,111199
Philippines,2010,Guimba,104894
Philippines,2010,Hagonoy,125689
Philippines,2010,Himamaylan,103006
Philippines,2010,Ilagan,135174
Philippines,2010,Iligan,322821
Philippines,2010,Iloilo,424619
Philippines,2010,Imus City,301624
Philippines,2010,Iriga,105919
Philippines,2010,Jolo,118307
Philippines,2010,Kabankalan,167666
Philippines,2010,Kalookan (Caloocan),1489040
Philippines,2010,Kidapawan,125447
Philippines,2010,Koronadal,158273
Philippines,2010,La Trinidad,107188
Philippines,2010,Laoag,104904
Philippines,2010,Lapu-Lapu,350467
Philippines,2010,Las Piñas,552573
Philippines,2010,Legazpi,182201
Philippines,2010,Libmanan,100002
Philippines,2010,Philippines: Ligao,104914
Philippines,2010,Liloan,100500
Philippines,2010,Lipa,283468
Philippines,2010,Los Baños,101884
Philippines,2010,Lubao,150843
Philippines,2010,Lucena City,246392
Philippines,2010,Mabalacat,215610
Philippines,2010,Magalang,103597
Philippines,2010,Makati,529039
Philippines,2010,Malabalay,153085
Philippines,2010,Malabon,353337
Philippines,2010,Malasiqui,123566
Philippines,2010,Malita,109568
Philippines,2010,Malolos,234945
Philippines,2010,Mandaluyong,328699
Philippines,2010,Mandaue,331320
Philippines,2010,MANILA,1652171
Philippines,2010,Marawi,187106
Philippines,2010,Marikina,424150
Philippines,2010,Marilao,185624
Philippines,2010,Mariveles,112707
Philippines,2010,Mati,126143
Philippines,2010,Mexico,146851
Philippines,2010,Meycauayan,199154
Philippines,2010,Midsayap,134170
Philippines,2010,Minglanilla,113178
Philippines,2010,Muntinlupa,459941
Philippines,2010,Naga (Camarines Sur),174931
Philippines,2010,Naga (Cebu),101571
Philippines,2010,Nasugbu,122483
Philippines,2010,Navotas,249131
Philippines,2010,Norzagaray,103095
Philippines,2010,Olongapo,221178
Philippines,2010,Ormoc,191200
Philippines,2010,Ozamis,131527
Philippines,2010,Pagadian,186852
Philippines,2010,Panabo,174364
Philippines,2010,Paranaque,588126
Philippines,2010,Pasay,392869
Philippines,2010,Pasig,669773
Philippines,2010,Pikit,113014
Philippines,2010,Plaridel,101441
Philippines,2010,Polomolok,138273
Philippines,2010,Porac,111441
Philippines,2010,Puerto Princesa,222673
Philippines,2010,Quezon City,2761720
Philippines,2010,Rodriguez (Montalban),280904
Philippines,2010,Rosario,105561
Philippines,2010,Roxas,156197
Philippines,2010,Sagay City,140740
Philippines,2010,San Carlos (Negros Occidental),129981
Philippines,2010,San Carlos (Pangasinan),175103
Philippines,2010,San Fernando (La Union),114963
Philippines,2010,San Jose (Occidental Mindoro),131188
Philippines,2010,San Fernando (Pampanga),285912
Philippines,2010,San Jose City (Nueva Ecija),129424
Philippines,2010,San Jose Del Monte,454553
Philippines,2010,San Juan,121430
Philippines,2010,San Mateo,205255
Philippines,2010,San Miguel,142854
Philippines,2010,San Pablo,248890
Philippines,2010,San Pedro,294310
Philippines,2010,Santa Cruz,110943
Philippines,2010,Santa Maria,218351
Philippines,2010,Santa Rosa,284670
Philippines,2010,Santiago,132804
Philippines,2010,Santo Tomas ( Davao Del Norte),109269
Philippines,2010,Santo Tomas (Batangas),124740
Philippines,2010,Sariaya,138894
Philippines,2010,Silang,213490
Philippines,2010,Silay,120999
Philippines,2010,Sorsogon,155144
Philippines,2010,Surigao,140540
Philippines,2010,Tabaco,125083
Philippines,2010,Tabuk,103912
Philippines,2010,Tacloban,221174
Philippines,2010,Taguig,644473
Philippines,2010,Tagum,242801
Philippines,2010,Talavera,112515
Philippines,2010,Talisay,200772
Philippines,2010,Tanauan,152393
Philippines,2010,Tanza,188755
Philippines,2010,Tarlac,318332
Philippines,2010,Taytay,288956
Philippines,2010,Toledo,157078
Philippines,2010,Trece Martires,104559
Philippines,2010,Tuguegarao,138865
Philippines,2010,Urdaneta,125451
Philippines,2010,Valencia,181556
Philippines,2010,Valenzuela,575356
Philippines,2010,Zamboanga,807129
Philippines,2007,Angeles,317398
Philippines,2007,Bacolod,499497
Philippines,2007,Bago,159933
Philippines,2007,Baguio,301926
Philippines,2007,Batangas,295231
Philippines,2007,Butuan,298378
Philippines,2007,Cabanatuan,259267
Philippines,2007,Cadiz,150750
Philippines,2007,Cagayan de Oro,553966
Philippines,2007,Calbayog,163657
Philippines,2007,Cebu,799762
Philippines,2007,Cotabato,259153
Philippines,2007,Dagupan,149554
Philippines,2007,Davao,1366153
Philippines,2007,Digos,145514
Philippines,2007,Dumaguete,116392
Philippines,2007,General Santos,529542
Philippines,2007,Gingoog,112247
Philippines,2007,Iligan,308046
Philippines,2007,Iloilo,418710
Philippines,2007,Kabankalan,166970
Philippines,2007,Kalookan (Caloocan),1381610
Philippines,2007,Kidapawan,117610
Philippines,2007,Koronadal,149622
Philippines,2007,Lapu-Lapu,292530
Philippines,2007,Las Piñas,532330
Philippines,2007,Legazpi,175843
Philippines,2007,Lipa,260568
Philippines,2007,Lucena City,236390
Philippines,2007,Makati,548983
Philippines,2007,Malabalay,144065
Philippines,2007,Malabon,363681
Philippines,2007,Malolos,225244
Philippines,2007,Mandaluyong,305576
Philippines,2007,Mandaue,318577
Philippines,2007,MANILA,1660714
Philippines,2007,Marawi,177391
Philippines,2007,Marikina,424610
Philippines,2007,Muntinlupa,452943
Philippines,2007,Naga (Camarines Sur),160516
Philippines,2007,Navotas,245344
Philippines,2007,Olongapo,227270
Philippines,2007,Ormoc,178605
Philippines,2007,Ozamis,123137
Philippines,2007,Pagadian,161312
Philippines,2007,Paranaque,552660
Philippines,2007,Pasay,403064
Philippines,2007,Pasig,627445
Philippines,2007,Puerto Princesa,210508
Philippines,2007,Quezon City,2679450
Philippines,2007,Roxas,147738
Philippines,2007,Sagay City,140511
Philippines,2007,San Carlos (Negros Occidental),129809
Philippines,2007,San Carlos (Pangasinan),161884
Philippines,2007,San Fernando (La Union),114813
Philippines,2007,San Fernando (Pampanga),269365
Philippines,2007,San Juan,125338
Philippines,2007,San Pablo,237259
Philippines,2007,Silay,120365
Philippines,2007,Surigao,132151
Philippines,2007,Tacloban,218144
Philippines,2007,Taguig,613343
Philippines,2007,Tagum,215967
Philippines,2007,Tarlac,314155
Philippines,2007,Toledo,152960
Philippines,2007,Tuguegarao,129539
Philippines,2007,Valenzuela,568928
Philippines,2007,Zamboanga,774407
Philippines,2000,Angeles,267788
Philippines,2000,Bacolod,429076
Philippines,2000,Bago,141721
Philippines,2000,Baguio,252386
Philippines,2000,Basilan,332828
Philippines,2000,Batangas,247588
Philippines,2000,Butuan,267279
Philippines,2000,Cabanatuan,222859
Philippines,2000,Cadiz,141954
Philippines,2000,Cagayan de Oro,461877
Philippines,2000,Calbayog,147187
Philippines,2000,Cebu,718821
Philippines,2000,Cotabato,163849
Philippines,2000,Dagupan,130328
Philippines,2000,Davao,1147116
Philippines,2000,Digos,125171
Philippines,2000,Dumaguete,102265
Philippines,2000,General Santos,471822
Philippines,2000,Gingoog,102379
Philippines,2000,Iligan,285061
Philippines,2000,Iloilo,366391
Philippines,2000,Kabankalan,149769
Philippines,2000,Kalookan (Caloocan),1177604
Philippines,2000,Kidapawan,101205
Philippines,2000,Koronadal,133786
Philippines,2000,Lapu-Lapu,217019
Philippines,2000,Las Piñas,472780
Philippines,2000,Legazpi,157010
Philippines,2000,Lipa,218447
Philippines,2000,Lucena City,196075
Philippines,2000,Makati,471379
Philippines,2000,Malabalay,123672
Philippines,2000,Malabon,338855
Philippines,2000,Malolos,175291
Philippines,2000,Mandaluyong,278474
Philippines,2000,Mandaue,259728
Philippines,2000,MANILA,1581082
Philippines,2000,Marawi,131090
Philippines,2000,Marikina,391170
Philippines,2000,Muntinlupa,379310
Philippines,2000,Naga (Camarines Sur),137810
Philippines,2000,Navotas,230403
Philippines,2000,Olongapo,194260
Philippines,2000,Ormoc,154297
Philippines,2000,Ozamis,110420
Philippines,2000,Pagadian,142585
Philippines,2000,Paranaque,449811
Philippines,2000,Pasay,354908
Philippines,2000,Pasig,505058
Philippines,2000,Puerto Princesa,161912
Philippines,2000,Quezon City,2173831
Philippines,2000,Roxas,126352
Philippines,2000,Sagay City,129765
Philippines,2000,San Carlos (Negros Occidental),118259
Philippines,2000,San Carlos (Pangasinan),154264
Philippines,2000,San Fernando (La Union),221857
Philippines,2000,San Juan,117680
Philippines,2000,San Pablo,207927
Philippines,2000,Silay,107722
Philippines,2000,Surigao,118534
Philippines,2000,Tacloban,178639
Philippines,2000,Taguig,467375
Philippines,2000,Tagum,179531
Philippines,2000,Tarlac,262481
Philippines,2000,Toledo,141174
Philippines,2000,Tuguegarao,120645
Philippines,2000,Valenzuela,485433
Philippines,2000,Zamboanga,601794
Pitcairn,2013,ADAMSTOWN,49
Pitcairn,2012,ADAMSTOWN,48
Pitcairn,1993,ADAMSTOWN,53
Pitcairn,1992,ADAMSTOWN,54
Pitcairn,1991,ADAMSTOWN,66
Pitcairn,1990,ADAMSTOWN,52
Pitcairn,1989,ADAMSTOWN,52
Pitcairn,1987,ADAMSTOWN,60
Pitcairn,1986,ADAMSTOWN,55
Pitcairn,1985,ADAMSTOWN,67
Poland,2012,Bialystok,294675
Poland,2012,Bielsko-Biala,174291
Poland,2012,Bydgoszcz,362286
Poland,2012,Bytom,175377
Poland,2012,Chorzów,111314
Poland,2012,Czestochowa,235156
Poland,2012,Dabrowa Górnicza,125063
Poland,2012,Elblag,123977
Poland,2012,Gdansk,460354
Poland,2012,Gdynia,248574
Poland,2012,Gliwice,186347
Poland,2012,Gorzów Wielkopolski,124470
Poland,2012,Grudziadz,98236
Poland,2012,Jastrzebie-Zdrój,91946
Poland,2012,Kalisz,104867
Poland,2012,Katowice,308269
Poland,2012,Kielce,201363
Poland,2012,Koszalin,109183
Poland,2012,Kraków,759131
Poland,2012,Legnica,102708
Poland,2012,Lódz,722022
Poland,2012,Lublin,348120
Poland,2012,Olsztyn,175482
Poland,2012,Opole,122120
Poland,2012,Plock,124048
Poland,2012,Poznan,552393
Poland,2012,Radom,220062
Poland,2012,Ruda Slaska,142672
Poland,2012,Rybnik,140863
Poland,2012,Rzeszów,180776
Poland,2012,Slupsk,95274
Poland,2012,Sosnowiec,214488
Poland,2012,Szczecin,409211
Poland,2012,Tarnów,113188
Poland,2012,Torun,204847
Poland,2012,Tychy,129087
Poland,2012,Walbrzych,119216
Poland,2012,WARSZAWA,1711324
Poland,2012,Wloclawek,115982
Poland,2012,Wroclaw,631377
Poland,2012,Zabrze,179861
Poland,2012,Zielona Góra,119182
Poland,2011,Bialystok,291133
Poland,2011,Bialystok,294197
Poland,2011,Bielsko-Biala,172513
Poland,2011,Bielsko-Biala,174541
Poland,2011,Bydgoszcz,362480
Poland,2011,Bydgoszcz,363607
Poland,2011,Bytom,175363
Poland,2011,Bytom,176705
Poland,2011,Chorzów,110885
Poland,2011,Chorzów,111662
Poland,2011,Czestochowa,234785
Poland,2011,Czestochowa,236581
Poland,2011,Dabrowa Górnicza,124912
Poland,2011,Dabrowa Górnicza,125751
Poland,2011,Elblag,122373
Poland,2011,Elblag,124488
Poland,2011,Gdansk,457826
Poland,2011,Gdansk,460435
Poland,2011,Gdynia,246330
Poland,2011,Gdynia,249081
Poland,2011,Gliwice,185799
Poland,2011,Gliwice,187366
Poland,2011,Gorzów Wielkopolski,122955
Poland,2011,Gorzów Wielkopolski,124605
Poland,2011,Grudziadz,98653
Poland,2011,Jastrzebie-Zdrój,92396
Poland,2011,Kalisz,104257
Poland,2011,Kalisz,105278
Poland,2011,Katowice,313048
Poland,2011,Katowice,310434
Poland,2011,Kielce,200262
Poland,2011,Kielce,202166
Poland,2011,Koszalin,106830
Poland,2011,Koszalin,109319
Poland,2011,Kraków,748734
Poland,2011,Kraków,758241
Poland,2011,Legnica,101710
Poland,2011,Legnica,103174
Poland,2011,Lódz,726245
Poland,2011,Lódz,727884
Poland,2011,Lublin,345823
Poland,2011,Lublin,349060
Poland,2011,Olsztyn,172395
Poland,2011,Olsztyn,175317
Poland,2011,Opole,121036
Poland,2011,Opole,122563
Poland,2011,Plock,123349
Poland,2011,Plock,124516
Poland,2011,Poznan,551643
Poland,2011,Poznan,554290
Poland,2011,Radom,219550
Poland,2011,Radom,221066
Poland,2011,Ruda Slaska,141538
Poland,2011,Ruda Slaska,143255
Poland,2011,Rybnik,139283
Poland,2011,Rybnik,140988
Poland,2011,Rzeszów,177148
Poland,2011,Rzeszów,179634
Poland,2011,Slupsk,95831
Poland,2011,Sosnowiec,214818
Poland,2011,Sosnowiec,216061
Poland,2011,Szczecin,407606
Poland,2011,Szczecin,409906
Poland,2011,Tarnów,110408
Poland,2011,Tarnów,113838
Poland,2011,Torun,201264
Poland,2011,Torun,205041
Poland,2011,Tychy,127832
Poland,2011,Tychy,129364
Poland,2011,Walbrzych,119525
Poland,2011,Walbrzych,120504
Poland,2011,WARSZAWA,1693520
Poland,2011,WARSZAWA,1703163
Poland,2011,Wloclawek,115239
Poland,2011,Wloclawek,116685
Poland,2011,Wroclaw,623629
Poland,2011,Wroclaw,630583
Poland,2011,Zabrze,178971
Poland,2011,Zabrze,180860
Poland,2011,Zielona Góra,118917
Poland,2011,Zielona Góra,119119
Poland,2010,Bialystok,294989
Poland,2010,Bielsko-Biala,175183
Poland,2010,Bydgoszcz,356936
Poland,2010,Bytom,182209
Poland,2010,Chorzów,112749
Poland,2010,Czestochowa,238737
Poland,2010,Dabrowa Górnicza,127589
Poland,2010,Elblag,126379
Poland,2010,Gdansk,456874
Poland,2010,Gdynia,247539
Poland,2010,Gliwice,195841
Poland,2010,Gorzów Wielkopolski,125408
Poland,2010,Grudziadz,98987
Poland,2010,Jastrzebie-Zdrój,92668
Poland,2010,Kalisz,106857
Poland,2010,Katowice,307699
Poland,2010,Kielce,204446
Poland,2010,Koszalin,108057
Poland,2010,Kraków,755546
Poland,2010,Legnica,104031
Poland,2010,Lódz,739832
Poland,2010,Lublin,348961
Poland,2010,Olsztyn,176522
Poland,2010,Opole,125722
Poland,2010,Plock,126255
Poland,2010,Poznan,552735
Poland,2010,Radom,223110
Poland,2010,Ruda Slaska,143219
Poland,2010,Rybnik,141353
Poland,2010,Rzeszów,177862
Poland,2010,Slupsk,96871
Poland,2010,Sosnowiec,218422
Poland,2010,Szczecin,405944
Poland,2010,Tarnów,114960
Poland,2010,Torun,205640
Poland,2010,Tychy,129438
Poland,2010,Walbrzych,120724
Poland,2010,WARSZAWA,1716855
Poland,2010,Wloclawek,117196
Poland,2010,Wroclaw,632561
Poland,2010,Zabrze,187315
Poland,2010,Zielona Góra,117545
Poland,2009,Bialystok,294399
Poland,2009,Bielsko-Biala,175513
Poland,2009,Bydgoszcz,358029
Poland,2009,Bytom,183251
Poland,2009,Chorzów,113162
Poland,2009,Czestochowa,240027
Poland,2009,Dabrowa Górnicza,128040
Poland,2009,Elblag,126432
Poland,2009,Gdansk,455830
Poland,2009,Gdynia,248889
Poland,2009,Gliwice,196361
Poland,2009,Gorzów Wielkopolski,125149
Poland,2009,Grudziadz,99003
Poland,2009,Jastrzebie-Zdrój,93455
Poland,2009,Kalisz,106829
Poland,2009,Katowice,308724
Poland,2009,Kielce,204891
Poland,2009,Koszalin,107217
Poland,2009,Kraków,754854
Poland,2009,Legnica,104393
Poland,2009,Lódz,744541
Poland,2009,Lublin,350392
Poland,2009,Olsztyn,176387
Poland,2009,Opole,125992
Poland,2009,Plock,126675
Poland,2009,Poznan,556022
Poland,2009,Radom,223914
Poland,2009,Ruda Slaska,143583
Poland,2009,Rybnik,141387
Poland,2009,Rzeszów,172813
Poland,2009,Slupsk,97174
Poland,2009,Sosnowiec,220450
Poland,2009,Szczecin,406427
Poland,2009,Tarnów,115341
Poland,2009,Torun,205934
Poland,2009,Tychy,129527
Poland,2009,Walbrzych,121919
Poland,2009,WARSZAWA,1711466
Poland,2009,Wloclawek,117785
Poland,2009,Wroclaw,632240
Poland,2009,Zabrze,188122
Poland,2009,Zielona Góra,117557
Poland,2007,Bialystok,294817
Poland,2007,Bielsko-Biala,176182
Poland,2007,Bydgoszcz,362397
Poland,2007,Bytom,185793
Poland,2007,Chorzów,113739
Poland,2007,Czestochowa,244137
Poland,2007,Dabrowa Górnicza,129281
Poland,2007,Elblag,126876
Poland,2007,Gdansk,456103
Poland,2007,Gdynia,251183
Poland,2007,Gliwice,197874
Poland,2007,Gorzów Wielkopolski,125438
Poland,2007,Grudziadz,98989
Poland,2007,Jastrzebie-Zdrój,94310
Poland,2007,Kalisz,108311
Poland,2007,Katowice,313461
Poland,2007,Kielce,206796
Poland,2007,Koszalin,107448
Poland,2007,Kraków,756336
Poland,2007,Legnica,105025
Poland,2007,Lódz,756666
Poland,2007,Lublin,352786
Poland,2007,Olsztyn,175098
Poland,2007,Opole,127246
Poland,2007,Plock,127017
Poland,2007,Poznan,564035
Poland,2007,Radom,225292
Poland,2007,Ruda Slaska,144914
Poland,2007,Rybnik,141262
Poland,2007,Rzeszów,166684
Poland,2007,Slupsk,97757
Poland,2007,Sosnowiec,223284
Poland,2007,Szczecin,408583
Poland,2007,Tarnów,116527
Poland,2007,Torun,206765
Poland,2007,Tychy,130355
Poland,2007,Walbrzych,124357
Poland,2007,WARSZAWA,1704717
Poland,2007,Wloclawek,118957
Poland,2007,Wroclaw,633950
Poland,2007,Zabrze,189656
Poland,2007,Zielona Góra,118045
Poland,2006,Bialystok,295210
Poland,2006,Bialystok,291823
Poland,2006,Bielsko-Biala,176678
Poland,2006,Bielsko-Biala,176864
Poland,2006,Bydgoszcz,364953
Poland,2006,Bydgoszcz,366074
Poland,2006,Bytom,187205
Poland,2006,Bytom,187943
Poland,2006,Chorzów,114434
Poland,2006,Chorzów,114686
Poland,2006,Czestochowa,246129
Poland,2006,Czestochowa,246890
Poland,2006,Dabrowa Górnicza,129753
Poland,2006,Dabrowa Górnicza,130128
Poland,2006,Elblag,127055
Poland,2006,Elblag,127275
Poland,2006,Gdansk,457630
Poland,2006,Gdansk,458053
Poland,2006,Gdynia,252443
Poland,2006,Gdynia,252791
Poland,2006,Gliwice,199099
Poland,2006,Gliwice,199451
Poland,2006,Gorzów Wielkopolski,125416
Poland,2006,Gorzów Wielkopolski,125204
Poland,2006,Kalisz,108575
Poland,2006,Kalisz,108841
Poland,2006,Katowice,315996
Poland,2006,Katowice,317220
Poland,2006,Kielce,207718
