Entity,Year,Share below $6.85 a day,p90_p10_ratio,p90_p50_ratio,reporting_gdp
Albania,1996,47.87914294,3.562162162,1.888252149,1633.551572
Albania,2002,52.09096563,3.982905983,2.089686099,2247.497491
Albania,2005,40.42842689,3.869674185,1.979487179,2675.507936
Albania,2008,33.43185105,3.573913043,1.957142857,3298.478044
Albania,2012,36.66775174,3.628117914,1.941747573,3736.339101
Albania,2014,38.74382595,5.179347826,2.299155609,3855.759734
Albania,2015,26.15431422,4.595833333,2.230535895,3952.802538
Albania,2016,25.41382815,4.927659574,2.252918288,4090.371657
Albania,2017,25.54099595,4.627291242,2.231827112,4249.803734
Albania,2018,18.16096007,4.263254113,2.003436426,4431.539181
Albania,2019,10.93691986,4.147368421,2.108562691,4544.515005
Algeria,1988,63.64718894,5.130081301,2.273873874,3128.337533
Algeria,1995,61.10341869,5.165354331,2.28173913,2834.265193
Algeria,2011,36.57495117,3.354120267,1.873134328,3956.895815
Angola,2000,67.21181897,12.27118644,3.100642398,2451.509826
Angola,2008,69.06348406,6.852459016,2.673773987,4077.776844
Angola,2018,77.97470209,10.01869159,3.134502924,3595.106667
Argentina,1980,5.526474609,7.20521542,2.558373591,10318.18299
Argentina,1986,4.770096523,7.102851324,2.752565114,9412.994813
Argentina,1987,7.622199044,8.366013072,2.864816473,9517.10861
Argentina,1991,14.32132279,7.617391304,2.896825397,8769.7504
Argentina,1992,14.87160947,8.074957411,2.996207332,9338.699517
Argentina,1993,15.0704013,8.438628159,2.892945545,9974.004419
Argentina,1994,15.68235195,8.560747664,2.932138284,10423.37888
Argentina,1995,20.47920417,10.35476718,3.229598893,10003.09169
Argentina,1996,22.40096094,10.98280098,3.229768786,10430.68249
Argentina,1997,21.3455168,11.13163972,3.252361673,11146.72103
Argentina,1998,23.29601165,11.73913043,3.384955752,11445.56494
Argentina,1999,24.22495967,11.79521277,3.285185185,10935.64459
Argentina,2000,26.29656104,12.74052478,3.4140625,10730.60822
Argentina,2001,31.06722866,16.37795276,3.642732049,10146.10682
Argentina,2002,44.37977563,15.02673797,3.584183673,8943.308002
Argentina,2003,29.5567932,12.10280374,3.349137931,9629.844086
Argentina,2004,24.7302535,11.32352941,3.146359584,10389.15127
Argentina,2005,20.78071547,10.7719715,3.039544236,11192.17958
Argentina,2006,16.79178894,10.04065041,2.895662368,11970.65539
Argentina,2007,15.40162122,9.597378277,2.908626561,12919.23536
Argentina,2008,14.07133094,9.394213382,2.820304017,13310.62368
Argentina,2009,12.77034677,9.027072758,2.710873984,12398.28358
Argentina,2010,11.24584951,8.549141966,2.710187933,13551.33919
Argentina,2011,9.013186397,8.122392211,2.711234912,14200.26989
Argentina,2012,8.497761875,7.566666667,2.596065874,13895.63371
Argentina,2013,8.460084468,7.62,2.569694245,14071.50868
Argentina,2014,9.139348512,7.580645161,2.662561576,13567.94842
Argentina,2016,8.77828617,7.737276479,2.648305085,13360.21183
Argentina,2017,7.874461633,7.430025445,2.58635961,13595.03736
Argentina,2018,9.668569744,7.607142857,2.587463557,13105.39716
Argentina,2019,11.17984167,8.125972006,2.682238193,12712.97074
Argentina,2020,14.08459664,8.125,2.676914153,11344.40574
Armenia,1996,69.80950814,6.687830688,2.689361702,1030.463922
Armenia,1999,82.3097573,4.280788177,2.211195929,1210.362395
Armenia,2001,83.79923614,4.5,2.291777188,1422.476654
Armenia,2002,82.89501148,4.097674419,2.230379747,1619.112189
Armenia,2003,82.57591514,3.596566524,2.009592326,1855.596827
Armenia,2004,73.48814368,4.216216216,2.260869565,2062.203233
Armenia,2005,67.46391615,3.868421053,2.161764706,2364.175935
Armenia,2006,62.8061096,3.50625,1.924528302,2697.018983
Armenia,2007,55.97315912,3.898809524,2.046875,3093.36934
Armenia,2008,52.14971723,3.477333333,1.957957958,3335.244164
Armenia,2009,60.74754403,3.423529412,1.953020134,2884.33947
Armenia,2010,62.10716546,3.489614243,1.986486486,2958.838999
Armenia,2011,59.25432192,3.544378698,1.938511327,3098.742304
Armenia,2012,55.24800126,3.492877493,1.924646782,3312.980008
Armenia,2013,53.0864203,3.748571429,1.987878788,3406.536118
Armenia,2014,51.05127688,3.744318182,1.958395245,3511.225059
Armenia,2015,46.67745395,3.686486486,1.918424754,3607.289299
Armenia,2016,42.42207977,4.07027027,1.953307393,3601.469664
Armenia,2017,48.65329791,3.657142857,2.020086083,3860.218058
Armenia,2018,48.85918885,3.773584906,2.02020202,4051.384967
Armenia,2019,52.25247045,3.422343324,1.871833085,4350.466198
Armenia,2020,53.45403082,2.927680798,1.770739065,4021.046264
Australia,1981,1.747674218,4.356780735,2.128482972,31570.85325
Australia,1985,2.031464623,4.518034826,2.211567732,33381.14964
Australia,1989,1.992724059,4.617537313,2.20653789,36602.73355
Australia,1995,1.749768648,4.428104575,2.185483871,39713.23155
Australia,2001,1.476827537,4.503464203,2.222222222,46496.02307
Australia,2003,1.747582636,4.470457079,2.209366391,48718.12971
Australia,2004,1.247864326,4.240412979,2.169811321,49885.99857
Australia,2008,0.6694529463,4.588235294,2.251546392,53282.27691
Australia,2010,1.008114825,4.521630616,2.211597152,53825.47239
Australia,2014,0.9969853458,4.380733945,2.197507191,56506.50059
Australia,2016,0.9891043717,4.390243902,2.154440154,57527.17703
Australia,2018,0.9842698093,4.525139665,2.137606032,58614.14965
Austria,1987,0,2.860706063,1.680947012,28359.31061
Austria,1994,0.9748917722,3.783433995,1.959776536,32949.56376
Austria,1995,2.248503957,4.501738123,1.930434783,33776.89854
Austria,1997,0.9249433024,3.896860987,1.988558352,35206.72616
Austria,2000,0.4800844068,3.62896664,1.903948773,38827.2726
Austria,2003,0.6519439974,3.658634538,1.903866249,39799.21308
Austria,2004,0.4237352034,3.654283548,1.920318725,40634.8816
Austria,2005,0.4507275291,3.511538462,1.876670092,41264.67242
Austria,2006,0.4761545823,3.564356436,1.916069601,42479.26415
Austria,2007,0.77529753,3.952941176,1.97453477,43920.04645
Austria,2008,0.9854000481,3.816998469,1.888257576,44422.18747
Austria,2009,1.00748111,4.012345679,1.925925926,42638.04137
Austria,2010,0.8140198995,3.881918819,1.912727273,43317.08506
Austria,2011,1.032590061,3.916791604,1.953271028,44433.12737
Austria,2012,1.069651278,4,1.927893738,44531.96912
Austria,2013,0.6671434529,3.807106599,1.931922723,44281.56633
Austria,2014,0.7315985642,3.811292719,1.882568807,44227.37868
Austria,2015,1.012751841,3.849924585,1.856363636,44178.04738
Austria,2016,1.326840417,3.891696751,1.89122807,44572.32282
Austria,2017,0.68288298,3.822684853,1.866783523,45263.51656
Austria,2018,1.151736893,3.888888889,1.923758865,46170.39489
Austria,2019,0.8497126908,3.928067701,1.93235039,46650.98628
Azerbaijan,1995,77.74078593,4.653266332,2.148491879,1102.459147
Azerbaijan,2001,70.99665447,4.612903226,2.334693878,1614.792116
Azerbaijan,2002,48.45349189,2.739130435,1.81294964,1754.073606
Azerbaijan,2003,44.57881642,2.970917226,1.831724138,1918.543633
Azerbaijan,2004,42.32237625,2.843881857,1.849108368,2077.812262
Azerbaijan,2005,31.3464002,2.852336449,1.893300248,2631.758979
Bangladesh,1983,97.77719692,3.085714286,1.756097561,475.8682072
Bangladesh,1988,96.95390853,3.360902256,1.894067797,496.082735
Bangladesh,1991,97.37942799,3.198529412,1.85106383,525.8258304
Bangladesh,1995,93.74933749,3.688741722,2.150579151,579.0776954
Bangladesh,2000,92.95989668,3.91503268,2.251879699,663.9878064
Bangladesh,2005,90.87790935,3.859649123,2.22972973,789.3048066
Bangladesh,2010,89.35675657,3.779569892,2.169753086,998.4658223
Bangladesh,2016,86.90296649,3.81,2.12849162,1363.278252
Belarus,1993,70.68378851,2.705882353,1.616871705,2373.890521
Belarus,1995,36.91667969,3.651331719,1.852579853,1886.477425
Belarus,1998,90.09005743,4.222222222,2.066465257,2370.186467
Belarus,1999,87.98479281,4.359281437,2.039215686,2461.826851
Belarus,2000,84.39742786,4.140625,1.997487437,2616.912993
Belarus,2001,73.66071949,3.943089431,1.95959596,2754.66447
Belarus,2002,67.68550674,3.876811594,1.95970696,2912.123361
Belarus,2003,64.8026672,3.747440273,1.916230366,3139.120986
Belarus,2004,54.30841403,3.363380282,1.820121951,3522.489851
Belarus,2005,35.96533767,3.531100478,1.838107098,3880.01437
Belarus,2006,27.86478586,3.661016949,1.876221498,4294.228672
Belarus,2007,20.69631299,3.751391466,1.944230769,4684.980291
Belarus,2008,16.43901206,3.472413793,1.827586207,5180.712344
Belarus,2009,15.58707173,3.433835846,1.836917563,5203.854887
Belarus,2010,11.84774422,3.658914729,1.912479741,5621.937175
Belarus,2011,9.963086706,3.437317784,1.825077399,5938.22068
Belarus,2012,5.863123947,3.245942572,1.783264746,6047.871129
Belarus,2013,3.404515658,3.195991091,1.787048568,6110.904667
Belarus,2014,3.203438628,3.275299238,1.808894231,6212.912772
Belarus,2015,4.103667916,3.185446009,1.780839895,5967.052204
Belarus,2016,4.590787391,3.053507729,1.766162311,5811.197944
Belarus,2017,3.270067181,3.081703107,1.785333333,5964.892944
Belarus,2018,1.943529583,3.026343519,1.788293898,6165.90933
Belarus,2019,2.440844295,3.015,1.761098131,6264.860965
Belarus,2020,1.285999489,2.908203125,1.72737819,6234.824328
Belgium,1985,0.7478574184,3.112884835,1.75562701,25559.20837
Belgium,1988,0.7352906937,3.082340195,1.745398773,27760.88548
Belgium,1992,1.193708892,3.061938062,1.734087694,30192.41913
Belgium,1995,1.155073692,3.505130597,1.835164835,31317.29498
Belgium,1997,0.9817235223,3.425841674,1.854679803,32791.17059
Belgium,2000,0.9779433585,3.344289236,1.839548023,35660.44716
Belgium,2003,0.8776015205,3.589572193,1.843249428,36602.6573
Belgium,2004,0.4210061791,3.524484536,1.819290466,37746.09829
Belgium,2005,0.4992826932,3.477630489,1.832969432,38410.60159
Belgium,2006,0.4242994543,3.541141898,1.835690968,39132.02306
Belgium,2007,0.393611975,3.58985025,1.861920173,40274.0279
Belgium,2008,0.2836196354,3.530844156,1.841269841,40135.70565
Belgium,2009,0.3445661561,3.598360656,1.831074035,39009.52956
Belgium,2010,0.469038834,3.541835906,1.809128631,39761.9314
Belgium,2011,0.5959232155,3.624472574,1.806519453,39913.04049
Belgium,2012,0.4527045241,3.484908658,1.794478528,39959.5003
Belgium,2013,0.5011420446,3.607465135,1.796731359,39954.24627
Belgium,2014,0.2722351038,3.575181892,1.803261978,40405.16818
Belgium,2015,0.2174508687,3.624798061,1.777227723,40991.80814
Belgium,2016,0.304442759,3.590835361,1.772772773,41301.40652
Belgium,2017,0.3561627883,3.548770817,1.786427146,41808.94556
Belgium,2018,0.1999041403,3.466127791,1.757073171,42376.20576
Belgium,2019,0.2184336853,3.362815884,1.769230769,43053.78859
Belize,1993,61.75233467,10.53488372,3.458015267,3964.86098
Belize,1994,65.39569727,9.016216216,3.36969697,3891.317253
Belize,1995,48.3886413,17.98701299,3.901408451,3816.424687
Belize,1996,70.62272677,10.41610738,3.643192488,3749.615279
Belize,1997,70.19813497,12.09448819,3.614117647,3743.836334
Belize,1998,68.25385415,11.81428571,3.733634312,3737.576948
Belize,1999,62.87531946,11.02777778,3.221095335,3917.15496
Benin,2003,95.10089582,5.05,2.451456311,942.9185879
Benin,2011,91.97465323,6.457446809,3.050251256,989.7673545
Benin,2015,91.82329254,12.68888889,2.693396226,1076.796698
Benin,2018,83.4141083,5.01754386,2.465517241,1155.313168
Bhutan,2003,73.27609368,5.52195122,2.676122931,1352.978958
Bhutan,2007,62.29969954,5.481781377,2.457350272,1840.271602
Bhutan,2012,44.87013449,5.252173913,2.455284553,2479.151723
Bhutan,2017,39.53818115,5.623655914,2.532687651,3040.937003
Bolivia,1997,46.06874739,22.01550388,3.817204301,2019.851607
Bolivia,1999,50.03883774,43.23809524,3.98245614,2048.026511
Bolivia,2000,55.82252896,47.16,4.051546392,2059.185276
Bolivia,2001,51.7806023,23.82178218,3.662100457,2054.330947
Bolivia,2002,53.80923944,26.2,3.784911717,2066.24164
Bolivia,2004,45.81185245,12.83809524,3.618791946,2131.307108
Bolivia,2005,47.21273432,24.32,4.080536913,2186.186676
Bolivia,2006,42.07664941,18.91812865,3.916464891,2251.274994
Bolivia,2007,41.16126641,14.30493274,3.666666667,2313.891217
Bolivia,2008,33.91930588,12.8458498,3.230616302,2414.973422
Bolivia,2009,28.89961223,12.59469697,2.916666667,2454.800303
Bolivia,2011,23.46813718,10.44817927,2.900466563,2602.71849
Bolivia,2012,23.67202214,11.54191617,2.898496241,2692.607496
Bolivia,2013,21.7591777,10.76923077,2.941176471,2830.673453
Bolivia,2014,20.1881732,10.16129032,2.88787024,2939.47746
Bolivia,2015,20.49214034,9.656862745,2.818311874,3035.971655
Bolivia,2016,21.97738944,10.56473829,2.778985507,3118.913682
Bolivia,2017,21.01822525,9.886075949,2.7734375,3203.004437
Bolivia,2018,19.09949392,8.648960739,2.652266289,3291.156355
Bolivia,2019,15.57914022,7.227443609,2.619209809,3317.370945
Bolivia,2020,17.0400002,8.086419753,2.803138374,2983.027049
Bolivia - urban,1990,42.17963883,7.239344262,2.766917293,1744.31199
Bolivia - urban,1992,58.1988762,7.973913043,3.173010381,1789.239985
Bosnia and Herzegovina,2001,13.83218974,3.348171701,1.8441331,2913.229504
Bosnia and Herzegovina,2004,6.577616124,4.738186462,2.248484848,3371.238912
Bosnia and Herzegovina,2007,4.799646248,4.640787949,2.18852459,3909.971505
Bosnia and Herzegovina,2011,5.779260912,4.599514563,2.153409091,4185.304033
Botswana,1985,83.58937607,11.3373494,3.577946768,2498.484201
Botswana,1993,78.31464844,11.62,3.642633229,3757.02329
Botswana,2002,68.60461808,19.15789474,5.934782609,4683.955857
Botswana,2009,60.36802135,13.70552147,4.329457364,5286.574918
Botswana,2015,63.51480987,10.58563536,3.958677686,6402.910183
Brazil,1981,66.98489234,15.00826446,4.155606407,6079.244038
Brazil,1982,66.41681004,15.71666667,4.286363636,5987.820545
Brazil,1983,72.10199902,15.82352941,4.470914127,5679.897404
Brazil,1984,72.22938077,14.81132075,4.313186813,5853.897259
Brazil,1985,67.95550723,14.98275862,4.198067633,6178.523915
Brazil,1986,49.47372181,15.24352332,4.233093525,6504.975723
Brazil,1987,59.17169752,17.11111111,4.358490566,6601.58908
Brazil,1988,61.35482542,19.12396694,4.655935614,6471.952726
Brazil,1989,58.33897276,20.46153846,4.971962617,6553.238049
Brazil,1990,63.72831977,18.17094017,4.611713666,6155.645373
Brazil,1992,65.39781388,14.84210526,3.654427646,5974.590065
Brazil,1993,64.33645383,17.14285714,4.27672956,6165.316865
Brazil,1995,52.63859737,17.21212121,4.48657188,6584.739221
Brazil,1996,52.61600307,17.91025641,4.352024922,6624.100372
Brazil,1997,53.00343506,17.59493671,4.371069182,6742.711741
Brazil,1998,51.96443201,16.85207101,4.321699545,6662.853439
Brazil,1999,53.81048196,16.25454545,4.236966825,6595.616099
Brazil,2001,48.02095885,16.72222222,4.174757282,6788.576562
Brazil,2002,47.31990471,15.6185567,4.14500684,6904.625307
Brazil,2003,48.6581961,15.51612903,4.064788732,6896.137194
Brazil,2004,47.33773442,14.28855721,3.918144611,7206.261798
Brazil,2005,45.0179706,13.69444444,3.816774194,7352.282586
Brazil,2006,41.37954164,13.11983471,3.761848341,7560.70204
Brazil,2007,39.01824044,12.98804781,3.60619469,7936.824428
Brazil,2008,35.82251384,12.25,3.54705274,8258.615884
Brazil,2009,33.81433791,12.14532872,3.475247525,8169.26242
Brazil,2011,29.90815402,11.31498471,3.327338129,8965.620557
Brazil,2012,28.20438947,11.35446686,3.344651952,9056.580438
Brazil,2013,25.72637952,11.01851852,3.364297254,9247.573381
Brazil,2014,24.34754063,10.70528967,3.315132605,9214.977244
Brazil,2015,25.27687694,10.85301837,3.308,8813.989806
Brazil,2016,27.02035792,11.89458689,3.439044481,8455.312342
Brazil,2017,27.05125136,12.04081633,3.385245902,8498.293906
Brazil,2018,26.65652482,12.49271137,3.43349359,8582.338637
Brazil,2019,26.17272055,12.42690058,3.299689441,8638.282907
Brazil,2020,18.72551302,8.126252505,3.003703704,8228.78051
Bulgaria,1989,0.4310583496,2.879562044,1.707792208,4784.054646
Bulgaria,1992,3.144598898,3.964757709,1.965065502,3836.763954
Bulgaria,1994,5.575292969,2.856416773,1.703030303,3892.711068
Bulgaria,1995,17.01173223,4.003590664,2.012635379,4021.722817
Bulgaria,1997,53.3684668,3.058227848,1.827534039,3674.931817
Bulgaria,2001,29.57501005,4.646616541,2.015217391,3937.434865
Bulgaria,2003,29.15034282,3.538793103,1.898265896,4518.87825
Bulgaria,2006,28.50762481,5.872727273,2.04,5629.419867
Bulgaria,2007,14.0189978,3.587458746,1.820770519,6044.759412
Bulgaria,2008,11.25836042,4.829984544,2.13165075,6459.640912
Bulgaria,2009,11.00581701,5,2.060155239,6288.67741
Bulgaria,2010,13.41658746,5.525846702,2.126200274,6427.810062
Bulgaria,2011,14.0516673,5.099264706,2.013062409,6605.08982
Bulgaria,2012,14.11040146,5.315412186,2.109530583,6693.612364
Bulgaria,2013,13.16292884,6.188299817,2.15880102,6693.450153
Bulgaria,2014,10.98347014,5.489296636,2.205159705,6796.689119
Bulgaria,2015,14.11156592,6.672967864,2.283311772,7074.681023
Bulgaria,2016,10.43750569,6.131498471,2.265536723,7341.047614
Bulgaria,2017,9.436590077,5.672389127,2.270904926,7599.124957
Bulgaria,2018,7.977949483,5.786516854,2.362385321,7859.678037
Bulgaria,2019,7.185466673,5.822485207,2.358581016,8234.781334
Burkina Faso,1994,97.43515284,6.739130435,3.229166667,355.1484195
Burkina Faso,1998,96.50686564,6.673076923,2.99137931,425.5691791
Burkina Faso,2003,93.75321306,6.380952381,2.821052632,484.097061
Burkina Faso,2009,94.90742579,5.161616162,2.480582524,553.5166745
Burkina Faso,2014,92.94407194,4.085106383,2.351020408,647.4287022
Burkina Faso,2018,81.06916422,7.797101449,3.586666667,718.6425595
Burundi,1992,98.77448552,4.342465753,2.171232877,445.1049936
Burundi,1998,97.8830457,6.659090909,2.344,322.1519114
Burundi,2006,98.16213042,3.934065934,2.339869281,301.7906504
Burundi,2013,96.48276868,5.158536585,2.488235294,324.8286607
Cameroon,1996,90.83247845,6.450980392,3.103773585,1034.50787
Cameroon,2001,83.95029785,5.76,2.618181818,1124.432314
Cameroon,2007,84.25195401,6.7578125,2.836065574,1248.662599
Cameroon,2014,74.75813251,8.791044776,3.028277635,1343.928455
Canada,1971,5.748490482,6.198595787,2.369631902,19780.48895
Canada,1975,2.496185141,4.869477912,2.142857143,22541.49907
Canada,1981,1.495831304,4.623287671,2.103896104,26028.86496
Canada,1987,0.9937512474,4.413020277,2.07008761,28624.6615
Canada,1991,0.7391320652,4.340021119,2.039702233,28287.87816
Canada,1994,0.7437033213,4.371134021,2.050785973,29590.30578
Canada,1997,0.9976129657,4.473963868,2.014354067,31222.72482
Canada,1998,0.996698434,4.565565032,2.044152745,31830.61711
Canada,2000,0.9946502466,4.659699893,2.041079812,34121.60919
Canada,2004,0.7439758151,4.771126761,2.086908691,37086.4493
Canada,2007,0.499337279,4.572310406,2.103448276,42097.43512
Canada,2010,0.4904261664,4.655477032,2.068694799,41155.32364
Canada,2012,0.7437995755,4.914721724,2.089694656,42315.80739
Canada,2013,0.9805611487,5.142332415,2.097378277,42846.2842
Canada,2014,0.9984862106,4.642857143,2.059645853,43635.09548
Canada,2015,0.9935613219,4.883116883,2.106442577,43596.13554
Canada,2016,0.9758597575,4.412238325,2.039069767,43536.9134
Canada,2017,0.7449990792,4.613215149,2.066787004,44325.41678
Cape Verde,2001,70.6735049,9.421383648,3.508196721,1983.297558
Cape Verde,2007,62.60257296,7.811320755,3.106941839,2922.233072
Cape Verde,2015,50.9498176,7.072992701,2.879643388,3043.031382
Central African Republic,1992,96.74493411,23.92857143,4.855072464,469.4336437
Central African Republic,2008,92.76947113,10.79245283,3.425149701,480.4109001
Chad,2003,95.94534528,5.583333333,2.535135135,464.5002788
Chad,2011,87.94688199,7.915789474,2.647887324,700.6627053
Chad,2018,89.41545719,5,2.430555556,658.6888919
Chile,1987,62.12328119,11.96590909,4.11328125,4710.709892
Chile,1990,56.01459581,11.56937799,4.063865546,5470.479736
Chile,1992,50.72236638,9.612648221,3.613670134,6343.227129
Chile,1994,47.09173664,11.15625,3.906976744,6877.434435
Chile,1996,41.36670432,10.58823529,3.736263736,7770.539111
Chile,1998,38.92899845,11.08333333,3.826237054,8481.752131
Chile,2000,41.38927613,9.775438596,3.414215686,8685.321794
Chile,2003,40.61215641,9.13220339,3.237980769,9321.218536
Chile,2006,29.89413932,7.456575682,3.011022044,10887.86378
Chile,2009,25.39764039,7.037444934,2.980410448,11273.6175
Chile,2011,21.23388897,7.018072289,3.00257732,12406.41357
Chile,2013,12.8646459,6.531100478,2.904255319,13333.34683
Chile,2015,10.19229616,6.325478645,2.829380764,13574.16924
Chile,2017,7.524950347,6.243351064,2.774822695,13590.99135
Chile,2020,8.010886662,6.865771812,3.005287897,12954.40535
China,1981,99.98368512,3.796296296,2.009803922,447.1189967
China,1984,99.97125877,3.597222222,1.85,596.200056
China,1987,99.54732874,4.075,1.928994083,786.8634917
China,1990,98.98878489,4.1,2.116129032,905.0308586
China,1993,97.90337645,4.729411765,2.364705882,1239.127184
China,1996,95.48378872,4.941747573,2.303167421,1653.430868
China,1999,93.14399796,5.88,2.545454545,2038.202874
China,2002,86.87853504,7.009090909,2.743772242,2557.887094
China,2005,78.53220511,6.536423841,2.653225806,3390.71017
China,2008,69.489729,7.496932515,2.703539823,4711.635127
China,2010,62.50129948,7.731182796,2.744274809,5647.058752
China,2011,58.85662116,7.154929577,2.659685864,6152.686005
China,2012,54.08725497,7.252173913,2.643423138,6591.650851
China,2013,47.26031284,6.058823529,2.567867036,7056.410627
China,2014,42.31276002,5.97005988,2.527249683,7532.771996
China,2015,37.85583629,5.75,2.489411765,8016.431435
China,2016,34.22577579,5.721518987,2.494481236,8516.513699
China,2017,31.98913256,5.843902439,2.52742616,9053.212733
China,2018,28.06682952,5.738738739,2.507874016,9619.192484
China,2019,24.71951656,5.520661157,2.492537313,10155.41756
Colombia,1992,54.19239417,9.846153846,3.464968153,3714.618797
Colombia,1996,61.50969661,15.01639344,3.46969697,4129.050332
Colombia,1999,64.29868535,19.47368421,3.798767967,3911.573386
Colombia,2000,59.5005493,21.69565217,3.730841121,3961.929723
Colombia,2001,67.03303271,15.55140187,3.633187773,3965.764058
Colombia,2002,57.66715818,12,3.642105263,4003.46582
Colombia,2003,57.9705476,11.23756906,3.525129983,4099.306376
Colombia,2004,57.34864099,10.87755102,3.682210708,4257.162686
Colombia,2005,53.52643086,10.94230769,3.589905363,4402.899082
Colombia,2008,48.50272782,12.84158416,3.643258427,4991.789212
Colombia,2009,47.25679134,11.68181818,3.520547945,4992.823174
Colombia,2010,44.57876509,11.70588235,3.590206186,5162.705636
Colombia,2011,41.64811318,11.01526718,3.493946731,5468.19554
Colombia,2012,39.77616945,10.95131086,3.388180765,5631.21737
Colombia,2013,37.62794154,10.88652482,3.377337734,5866.873788
Colombia,2014,35.42947753,10.68561873,3.356092437,6069.186783
Colombia,2015,34.59641252,9.873015873,3.222797927,6175.87603
Colombia,2016,34.35075514,9.479495268,3.123700624,6219.149691
Colombia,2017,33.70178842,9.057401813,3.093911249,6208.98702
Colombia,2018,33.93436112,9.329268293,3.151390319,6271.875121
Colombia,2019,34.80883266,10.19736842,3.225806452,6390.368057
Colombia,2020,44.21974033,13.30693069,3.446153846,5892.481636
Comoros,2004,68.28931806,8.451977401,3.217204301,1177.299239
Comoros,2014,68.60250334,8.837837838,2.98630137,1258.070703
Congo,2005,89.77422069,8.129411765,3.184331797,2171.443137
Congo,2011,83.51189805,8.707070707,2.89261745,2406.925446
Costa Rica,1981,71.13115966,13.21649485,3.074340528,5910.728782
Costa Rica,1986,63.44782843,6.898203593,2.079422383,5655.93881
Costa Rica,1989,47.37256438,9.832512315,2.756906077,5988.541082
Costa Rica,1990,45.63953475,9.711538462,2.72972973,6041.443913
Costa Rica,1991,51.41465353,10.29032258,2.860986547,6018.857305
Costa Rica,1992,48.04063601,9.157407407,2.793785311,6403.784665
Costa Rica,1993,40.86424297,9.549180328,2.865928659,6683.836169
Costa Rica,1994,36.57070998,9.208480565,2.876379691,6811.111868
Costa Rica,1995,37.0670007,9.446969697,2.834090909,6920.579041
Costa Rica,1996,41.33324631,9.862348178,2.970731707,6846.35762
Costa Rica,1997,38.13968079,8.917241379,2.941979522,7053.137427
Costa Rica,1998,33.58034843,8.590361446,2.946280992,7389.045113
Costa Rica,1999,36.05915972,9.950877193,3.089324619,7538.886252
Costa Rica,2000,36.10900202,9.913669065,3.005452563,7678.491551
Costa Rica,2001,27.99192968,11.90332326,3.492907801,7805.311928
Costa Rica,2002,27.79344773,11.20056497,3.508849558,7940.43018
Costa Rica,2003,26.47687216,10.95505618,3.316326531,8157.651153
Costa Rica,2004,27.92903213,9.621621622,3.189964158,8395.40107
Costa Rica,2005,25.35967296,9.294554455,3.21489726,8606.333699
Costa Rica,2006,25.08744371,9.602977667,3.302047782,9109.530305
Costa Rica,2007,20.33491116,9.006410256,3.257341577,9725.38492
Costa Rica,2008,19.9912029,8.84057971,3.234848485,10052.6829
Costa Rica,2009,19.40618405,9.805725971,3.425,9837.876584
Costa Rica,2010,15.61121464,9.13729128,3.314266487,10236.98032
Costa Rica,2011,16.43583447,9.66730038,3.314863103,10559.20596
Costa Rica,2012,15.55122093,9.508196721,3.295454545,10945.03501
Costa Rica,2013,15.64644628,10.05535055,3.462515883,11090.08844
Costa Rica,2014,15.14022543,9.808394161,3.393308081,11355.3311
Costa Rica,2015,14.7864699,9.63898917,3.388324873,11642.77805
Costa Rica,2016,14.21461612,9.457831325,3.346528624,12004.67131
Costa Rica,2017,12.85500232,9.359605911,3.442028986,12375.92373
Costa Rica,2018,13.87373022,9.606643357,3.310240964,12573.95585
Costa Rica,2019,13.67100245,9.235993209,3.353884094,12735.09282
Costa Rica,2020,19.8307771,10.2457265,3.444683908,12105.92843
Cote d'Ivoire,1985,55.55166535,7.411255411,2.797385621,2164.419701
Cote d'Ivoire,1986,62.43986752,5.318181818,2.502673797,2150.603402
Cote d'Ivoire,1987,68.88065692,5.763636364,2.536,2064.787919
Cote d'Ivoire,1988,76.57438252,5.19047619,2.398533007,2013.614816
Cote d'Ivoire,1992,84.33381604,6.192592593,2.541033435,1771.774993
Cote d'Ivoire,1995,86.72781323,5.380645161,2.519637462,1723.157369
Cote d'Ivoire,1998,87.43365675,6.03875969,2.676975945,1933.073202
Cote d'Ivoire,2002,86.64155341,6.198473282,2.752542373,1679.406537
Cote d'Ivoire,2008,86.55313206,7.605769231,2.775438596,1596.255237
Cote d'Ivoire,2015,87.89436753,6.36440678,2.625874126,1972.545683
Cote d'Ivoire,2018,75.41452959,5.178743961,2.464367816,2247.776609
Croatia,1998,0.2631545111,3.675645342,1.937869822,8511.781858
Croatia,1999,2.823157959,3.268828452,1.81475029,8473.710544
Croatia,2000,2.633986816,4.007391763,2.044719828,8805.500395
Croatia,2001,3.512717285,4.081172492,2.052154195,9428.41072
Croatia,2004,0.497597429,3.724764468,1.986719311,10942.57241
Croatia,2008,0.6307327977,4.104477612,2.12191358,12789.6358
Croatia,2009,0.7145787951,4.219219219,2.181677019,11870.794
Croatia,2010,0.687085569,3.310185185,1.827086882,11748.94483
Croatia,2011,7.464658168,4.84256927,2.027953586,11779.52999
Croatia,2012,8.071655181,4.98654105,2.088500564,11546.70174
Croatia,2013,7.765764095,4.565499351,1.97309417,11536.86016
Croatia,2014,6.644442437,4.542124542,1.978723404,11543.87628
Croatia,2015,5.828088179,4.555687204,1.916749751,11933.37738
Croatia,2016,4.709296863,4.479613734,1.929297597,12441.50254
Croatia,2017,4.157229136,4.371196755,1.880453752,13021.67166
