ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2021 dollars),Cost/km (2021 dollars),Source2,Reference,,
,CN,Chengdu,Line 3,Line 3 Phase 2,2013,2020,0,15,60%,9,,,9,117,80,1435,1,,"7,030.00",CNY,2017,0.239016533,1680.17,112,0,0,0,0,1.105458551,"1,857.40",123.8,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Guangzhou,Line 6,Line 6 Phase 3,2009,2016,0,17.6,100%,17.6,,,,102,80,1435,1,,"7,156.00",CNY,2009,0.3172615003,2268.452,128.9,0,0,0,0,1.263045535,"2,865.20",162.8,,http://drc.gd.gov.cn/zdxm5665/content/post_851371.html,,
,CN,Dalian,Line 1,Line 1 Phase 3,2010,2021,0,13.2,14%,1.8,,,3,117,80,1435,1,Plan,"7,200.00",CNY,2016,0.25069964,1807.2,136.9,0,0,0,0,1.129008737,"2,040.30",154.6,Plan,http://www.rail-transit.com/project/show.php?itemid=609,,
,CN,Ningbo,,Ningbo-Fenghua Line,2015,2019,0,21.59,4%,0.84,,,9,117,120,1435,1,,"7,386.00",CNY,2019,0.2376233859,1757.868,81.4,0,0,0,0,1.059896658,"1,863.20",86.3,,http://www.rail-transit.com/project/show.php?itemid=282,,
7331,FR,Paris,,Line 1 extension,2021,2030,0,4.9,100.00%,4.9,0,0,3,,70,1435,0,Plan,"1,385",EUR,2017,1.298517483,1800.5,367.4,0,0,0,0,1.105458551,"1,990.40",406.2,Media,"https://94.citoyens.com/2020/le-prolongement-du-metro-1-a-val-de-fontenay-en-enquete-publique-fin-2021,10-12-2020.html",,
7745,CN,Hefei,Line 4,Line 4 Southern Extension,2012,2027,0,13.97,47%,6.55,,,8,117,80,1435,1,,"7,396.00",CNY,2020,0.239311224,1767.64,126.5,0,0,0,0,1.046980229,"1,850.70",132.5,Trade,http://www.rail-transit.com/project/show.php?itemid=582,,
7808,CN,Chengdu,Line 8,Line 8 Phase 2,2019,2024,0,7.83,100.00%,7.83,0,0,7,,80,1435,1,Plan,"7,452.00",CNY,2019,0.2376233859,7452,951.7,0,0,0,0,1.059896658,"7,898.30","1,008.70",Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7554,IN,Chennai,Phase 1,Phase 1 extension,2016,2020,0,9.1,26.00%,2.4,0,0,9,,80,1435,1,Trade,"37,700",INR,2018,0.04773424399,1809.6,198.9,0,0,0,0,1.079101738,"1,952.70",214.6,Trade,https://themetrorailguy.com/chennai-metro-phase-1-extension-information-route-maps-tenders-updates/,,
7195,RU,Saint Petersburg,,Line 5 extension,2013,2019,0,6.4,97.00%,6.2,0,0,3,,40,1524,0,Measured,"44,600",RUB,2016,0.04133540302,1828.6,285.7,0,0,0,0,1.129008737,"2,064.50",322.6,Media,http://krti.gov.spb.ru/press/news/52016/?category=17,,
7306,IN,Mumbai,,Line 10,2020,2024,0,9.2,8.00%,0.7,0,0,4,,80,1435,1,Plan,"38,210",INR,2018,0.04773424399,1834.08,199.4,0,0,0,0,1.079101738,"1,979.20",215.1,Plan,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+10/076595c3-c882-424c-b49d-f22399e9a096,,
7506,JP,Tokyo,,Fukutoshin Line,2001,2008,0,8.9,100.00%,8.9,0,0,8,,120,1067,1,Media,"250,000",JPY,2004,0.007440402451,1850,207.9,0,0,0,0,1.434462679,"2,653.80",298.2,Media,https://www.japantimes.co.jp/news/2008/06/12/national/fukutoshin-subway-line-debuts/,,
7186,RO,Bucharest,,Line 5,2014,2019,0,6.9,100.00%,6.9,0,0,10,,85,1435,0,Plan,"3,122",RON,2016,0.6262050533,1860.712,269.7,0,0,0,0,1.129008737,"2,100.80",304.5,Plan,http://www.metrorex.ro/Resurse/RaportActivitate/Metrorex%20eng%202018.pdf,,
8074,CN,Chongqing,Line 6,Line 6 Branch (EXPO) Phase 2,2016,2020,0,13.99,63.83%,8.93,0,0,7,117,80,1435,1,NDRC,"7,474.00",CNY,2018,0.2364514501,1771.34,126.6,0,0,0,0,1.079101738,"1,911.50",136.6,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
,KR,Seoul,Line 7,Line 7 Extension 2,2022,2025,0,10.7,100,10.7,,,7,160,80,1435,1,,"1,573,900",KRW,2021,0.001170828447,1888.68,176.5,1,10.7,10.7,0,1,"1,888.70",176.5,,http://www.incheonin.com/news/articleView.html?idxno=86255,,
7224,SE,Stockholm,,Citybanan,2007,2017,1,7.4,81.00%,6,0,0,2,200,80,1435,1,Plan,"16,800",SEK,2007,0.1127168884,1890,255.4,1,7.4,6,0,1.306874632,"2,470.00",333.8,Plan,https://web.archive.org/web/20150402164159/http://www.trafikverket.se/en/startpage/Projects/Railway-construction-projects1/The-Stockholm-City-Line/,,
7402,DE,Karlsruhe,,Kombilösung,2010,2021,1,4.8,100.00%,4.8,0,0,6,,80,1435,1,Plan,"1,457",EUR,2016,1.328712955,1894.49,394.7,0,0,0,0,1.129008737,"2,138.90",445.6,Plan,https://www.diekombiloesung.de/haeufige-fragen.html,,
9502,TR,Istanbul,,M8,2016,2022,0,14.3,100.00%,14.3,0,0,11,100,120,1435,1,Plan,635,USD,2019,0.536477233,1905,133.2,1,14.3,14.3,0,1.059896658,"2,019.10",141.2,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
7480,TH,Bangkok,Sukhumvit Line,Sukhumvit Line to Kheka,2012,2018,0,12.8,0.00%,0,12.8,0,9,,80,1435,0,Plan,"21,904",THB,2007,0.08665635442,1905.648,148.9,0,0,0,0,1.306874632,"2,490.40",194.6,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/greenline/,,
,CN,Ningbo,Line 3,Line 3 Phase 2,2021,2026,0,9.05,100%,9.05,,,5,117,80,1435,1,,"7,485.00",CNY,2021,0.238814981,1788.915,197.7,0,0,0,0,1,"1,788.90",197.7,,http://www.rail-transit.com/project/show.php?itemid=503,,
,IT,Naples,Line 1,Line 1 (Piscinola - Dante),1986,2003,0,13.7,70.00%,9.6,4.1,0,14,110,80,1435,0,plan,"1,474",EUR,1990,1.446282187,1916.2,139.9,1,13.7,9.6,0,2.073221117,"3,972.70",290,plan,https://www.regione.campania.it/assets/documents/delibera-20-2017.pdf,,
7322,KR,Seoul,,Gimpo Urban Railway,2014,2019,0,23.7,100.00%,23.7,0,0,10,,80,1435,0,Trade,"1,655,300",KRW,2016,0.001164402329,1920.148,81,1,23.7,23.7,0,1.129008737,"2,167.90",91.5,Media,http://www.kyeonggi.com/news/articleView.html?idxno=564944,,
9836,TR,Istanbul,M1,M1A-M1B (LR),1987,2014,0,26.6,36.47%,9.7,0,0,23,140,120,1435,1,Plan,882,USD,2000,3.551439043,1940.4,72.9,1,26.6,9.7,0,1.573577236,"3,053.40",114.8,Plan,,,
,CN,Chongqing,Line 1,Line 1 Phase 1,2009,2012,0,16.5,100,16.5,,,14,117,80,1435,1,map,"7,500.00",CNY,2007,0.33272168,2497.5,151.4,0,0,0,0,1.306874632,"3,263.90",197.8,,http://news.sohu.com/20070609/n250475902.shtml,,
7585,TW,Tainan,,Underground Project,2019,2024,1,8.2,100.00%,8.2,0,0,3,,90,1067,1,Plan,"29,360",TWD,2021,0.2035725011,1949.504,237.7,0,0,0,0,1,"1,949.50",237.7,Plan,https://www.rb.gov.tw/en/showpage.php?lmenuid=24&smenuid=159,,
7913,CN,Changsha,Line 6,Line 6 West,2018,2022,0,10.05,100.00%,10.05,0,0,7,,80,1435,1,Plan,"7,565.00",CNY,2017,0.239016533,1808.04,179.9,0,0,0,0,1.105458551,"1,998.70",198.9,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
9779,HK,Hong Kong,,Tuen Mun South Extension,2023,2030,0,2.4,0.00%,0,0,0,2,,80,1435,1,Plan,"11,400",HKD,2015,0.1714956115,1955.1,814.6,0,0,0,0,1.143251328,"2,235.20",931.3,Plan,https://www.legco.gov.hk/yr19-20/english/panels/tp/tp_rdp/papers/tp_rdp20200605cb4-646-1-e.pdf,,
,CN,Shijiazhuang,,Line 1 Phase 2,2012,2021,0,12.7,100%,12.7,,,7,138,80,1435,1,,"7,731.00",CNY,2016,0.25069964,1940.481,152.8,0,0,0,0,1.129008737,"2,190.80",172.5,,http://www.rail-transit.com/project/show.php?itemid=196,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201601/W020190910670584360634.pdf,
9507,TR,Istanbul,,M5 Phase 2-M13,2016,2027,0,17.8,100.00%,17.8,0,0,13,140,120,1435,1,Plan,657,USD,2019,0.536477233,1971,110.7,1,17.8,17.8,0,1.059896658,"2,089.10",117.4,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
7378,ES,Madrid,,1995-98 program,1995,1998,0,56,68.00%,38,0,0,37,,80,1445,1,Trade,"1,579",EUR,1997,1.381822403,1973.75,35.2,1,56,38,0,1.688286604,"3,332.30",59.5,Trade,https://tunnelbuilder.com/metrosur/edition2pdf/page2.pdf,,
,CN,Guangzhou,,Line 9,2009,2017,0,18.3,100%,18.3,,,,117,80,1435,1,,"7,750.00",CNY,2009,0.3172615003,2456.75,134.2,0,0,0,0,1.263045535,"3,103.00",169.6,,http://drc.gd.gov.cn/zdxm5665/content/post_851371.html,,
,CN,Guangzhou,Line 14,Line 14 Branch,2012,2018,0,21.6,92%,19.9,,,5,117,80,1435,1,,"7,802.00",CNY,2015,0.2583514029,2012.916,93.2,0,0,0,0,1.143251328,"2,301.30",106.5,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145857.html,http://district.ce.cn/newarea/roll/201503/17/t20150317_4847921.shtml,
,CN,Guangzhou,,Line 4 South Extension,2012,2018,0,12.5,96%,12.01,,,6,68,80,1435,1,,"7,849.42",CNY,2015,0.2583514029,2025.15036,162,0,0,0,0,1.143251328,"2,315.30",185.2,,http://mee.gov.cn/ywgz/hjyxpj/jsxmhjyxpj/xmslqk/201605/W020160522150689146882.pdf,,
7865,CN,Guangzhou,,Line 5 Eastern Extension,2018,2022,0,9.7,100.00%,9.7,0,0,6,,80,1435,1,Plan,"7,862.00",CNY,2017,0.239016533,1879.02,193.7,0,0,0,0,1.105458551,"2,077.20",214.1,Plan,http://www.gov.cn/xinwen/2017-03/23/5180079/files/d764253433a944c0a620def88bf6f446.pdf,,
7618,TR,Istanbul,,M5 Phase 1,2011,2018,0,19.7,100.00%,19.7,0,0,16,140,120,1435,1,Plan,866,USD,2015,0.8602505738,1991.8,101.1,1,19.7,19.7,0,1.143251328,"2,277.10",115.6,Media,http://www.uskudarumraniyecekmekoymetrosu.com/ana-sayfa/projenin-tarihcesi.aspx,,
,CN,Hangzhou,Line 2,Line 2 Phase 2,2014,2021,0,11.281,100%,11.281,,,9,117,80,1435,1,,"7,900.00",CNY,2014,0.2660388151,2101.4,186.3,0,0,0,0,1.14460834,"2,405.30",213.2,,http://zj.cnr.cn/hzbb/20141013/t20141013_516587545.shtml,http://117.149.20.102/zjgcjy/InfoDetail/?InfoID=8a06b8de-a13d-4102-9c58-df3858d9e226&CategoryNum=004001001,
9786,IN,Jaipur,,Phase 1,2011,2020,0,12.1,23.00%,2.8,0,0,11,,80,1435,1,Plan,"31,490",INR,2011,0.06431054688,2015.36,166.6,0,0,0,0,1.204637702,"2,427.80",200.6,Plan,http://mohua.gov.in/upload/uploadfiles/files/Jaipur_Metro_PPT.pdf,,
,CN,Wuhan,Line 11,Line 11 Phase 3 Hanchang Section,2019,2024,0,4,100%,4,,,2,184,80,1435,1,,"7,989.00",CNY,2021,0.238814981,1909.371,477.3,0,0,0,0,1,"1,909.40",477.3,,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
7834,CN,Nanjing,Line 1,Line 1 Northern Extension,2021,2026,0,6.54,92%,6.04,,,5,138,80,1435,1,,"8,180.00",CNY,2021,0.238814981,1955.02,298.9,0,0,0,0,1,"1,955.00",298.9,Trade,http://www.rail-transit.com/project/show.php?itemid=265,,
9785,IN,Delhi,,Noida Metro,2015,2019,0,29.7,0.00%,0,29.7,0,21,,80,1435,1,Trade,"42,610",INR,2017,0.04843132629,2045.28,68.9,0,0,0,0,1.105458551,"2,261.00",76.1,Media,https://timesofindia.indiatimes.com/city/noida/noida-greater-noida-metro-link-to-cost-less-than-estimate/articleshow/58370627.cms,,
,CN,Guilin,,Line 1,2020,2025,0,29.27,6%,1.9,,,13,,80,1435,1,,"8,299.00",CNY,2020,0.239311224,1983.461,67.8,0,0,0,0,1.046980229,"2,076.60",70.9,Trade,http://www.rail-transit.com/project/show.php?itemid=278,,
9791,HK,Hong Kong,,Kowloon Southern Link,2005,2009,1,3.8,100,3.8,0,0,4,4,80,1432,0,wiki,"8,300",CNY,2009,0.1927261304,1601.9,421.6,0,0,0,0,1.263045535,"2,023.30",532.4,,,,
,CN,Qingdao,,Line 6 Phase 2 South,2021,2026,0,13.85,100%,13.85,,,10,117,80,1435,0,,"8,302.00",CNY,2021,0.238814981,1984.178,143.3,0,0,0,0,1,"1,984.20",143.3,,http://www.rail-transit.com/project/show.php?itemid=725,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
9818,US,Los Angeles,,Crenshaw/LAX Line,2014,2021,0,13.7,34.00%,4.7,0,0,9,,90,1435,1,Wiki,"2,100",USD,2017,1,2100,153.3,0,0,0,1,1.105458551,"2,321.50",169.4,Media,https://la.curbed.com/2019/12/4/20992333/crenshaw-lax-line-opening-map-stops,,
8034,CN,Xi'an,Line 14,,2011,2019,0,13.8,100.00%,13.8,0,0,8,,80,1435,1,Plan,"8,315.00",CNY,2019,0.2376233859,1978.97,143.4,0,0,0,0,1.059896658,"2,097.50",152,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201907/W020190910670748591840.pdf,,
7722,CN,Shenzhen,Line 8,Line 8 Phase 3,2020,2025,0,4.26,100.00%,4.26,0,0,,,80,1435,1,Plan,"8,318.00",CNY,2020,0.239311224,1988,466.7,0,0,0,0,1.046980229,"2,081.40",488.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
,KR,Incheon,Line 2,Line 2 Goyang Extension Project,2020,2025,0,18.5,0,0,0,18.5,27,,80,1435,0,map,"1,750,200",KRW,2020,0.001193783491,2117.74,114.5,1,18.5,0,0,1.046980229,"2,217.20",119.9,Media,https://www.kgnews.co.kr/mobile/article.html?no=674722,,
,CN,Nanning,,Airport Line,2021,2026,0,22.8,10,2.28,18.24,2.28,5,,80,1435,1,,"8,450.00",CNY,2021,0.238814981,2019.55,88.6,0,0,0,0,1,"2,019.60",88.6,,http://www.rail-transit.com/project/show.php?itemid=524,,
7976,CN,Guiyang,Line 2,Line 2 Phase 2,2017,2022,0,12.8,81.25%,10.4,2.27,0.162,8,,80,1435,1,Plan,"8,475.00",CNY,2016,0.25069964,2127.23,166.2,0,0,0,0,1.129008737,"2,401.70",187.6,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=362,,
7730,CN,Nanjing,Line 1,Line 1 Phase 1,2000,2005,0,21.72,65.98%,14.33,6.05,1.552,16,,80,1435,1,Media,"8,500.00",CNY,2000,0.3673151248,3119.5,143.6,0,0,0,0,1.573577236,"4,908.80",226,Media,https://baike.baidu.com/item/%E5%8D%97%E4%BA%AC%E5%9C%B0%E9%93%811%E5%8F%B7%E7%BA%BF,,
,CN,Chongqing,,Bishan-Tongliang Line,2020,2025,0,37.353,28%,10.386,,,9,92,80,1435,1,,"8,642.00",CNY,2020,0.239311224,2065.438,55.3,0,0,0,0,1.046980229,"2,162.50",57.9,,http://www.rail-transit.com/project/show.php?itemid=412,https://www.sohu.com/a/392594635_120388781,http://www.rail-transit.com/shiping/show.php?itemid=869
,CN,Taiyuan,,Jinzhong-Taiyuan Intercity,2019,2024,0,19.86,5%,0.991,,,12,78,250,1435,1,,"8,703.00",CNY,2019,0.2376233859,2071.314,104.3,0,0,0,0,1.059896658,"2,195.40",110.5,,http://www.rail-transit.com/project/show.php?itemid=120,,
,CN,Harbin,Line 2,Line 2 Phase 2 North and South Ext,2016,2023,0,14.1,100%,14.1,,,11,117,80,1435,1,,"8,750.00",CNY,2016,0.25069964,2196.25,155.8,0,0,0,0,1.129008737,"2,479.60",175.9,Plan,https://web.archive.org/web/20160509075613/http://www.harbin-metro.com/system/20160418/000002978.html,,
7611,TR,Istanbul,M3,M3 Phase 1,2006,2013,0,16.1,100.00%,15.9,0,0,11,180,120,1435,1,Media,"1,344",USD,2010,1.08653608,2150.4,133.6,1,16.1,15.9,0,1.242662435,"2,672.20",166,Media,https://www.sabah.com.tr/Gundem/2013/06/14/istanbula-yeni-metro,,
8090,CN,Chongqing,Line 4,Line 4 Phase 1,2013,2018,0,15.77,70.07%,11.05,4.731,0,9,,80,1435,1,Plan,"8,805.00",CNY,2013,0.2729522102,2403.77,152.4,0,0,0,0,1.163176037,"2,796.00",177.3,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
7848,CN,Nanjing,Line 4,Line 4 Phase 2,2021,2025,0,10,100%,10,,,6,117,80,1435,1,,"8,810.00",CNY,2021,0.238814981,2105.59,210.6,0,0,0,0,1,"2,105.60",210.6,Trade,http://www.rail-transit.com/project/show.php?itemid=331,,
7882,CN,Chongqing,Line 5,Line 5 Northern Extension,2019,2024,0,8.95,100%,8.95,,,7,117,80,1435,1,,"8,900.00",CNY,2021,0.238814981,2127.1,237.7,0,0,0,0,1,"2,127.10",237.7,Trade,http://www.rail-transit.com/project/show.php?itemid=356,,
7552,IN,Hyderabad,,Airport express,2020,2025,0,31,8.00%,2.5,0,0,10,,135,1435,1,Media,"46,500",INR,2020,0.04547830167,2185.5,70.5,0,0,0,0,1.046980229,"2,288.20",73.8,Media,https://www.thehindu.com/news/cities/Hyderabad/airport-metro-to-have-underground-section-connecting-to-passenger-terminal/article29317205.ece,,
7491,TH,Chiang Mai,,Red Line,2022,2027,0,15.8,46.00%,7.2,0,0,12,,90,1435,1,Measured,"27,000",THB,2024,0.08533839805,2187,138.4,0,0,0,0,1,"2,187.00",138.4,Media,https://www.nationthailand.com/business/30382028,,
7992,CN,Xi'an,Line 1,Line 1 Phase 3,2019,2023,0,10.6,100%,10.6,,,7,117,80,1435,1,,"8,903.00",CNY,2021,0.238814981,2127.82,200.7,0,0,0,0,1,"2,127.80",200.7,Trade,http://www.rail-transit.com/project/show.php?itemid=440,,
7235,IT,Milan,,Line 4,2015,2023,0,15.2,100.00%,15.2,0,0,21,50,90,1435,0,Wiki,"1,697",EUR,2019,1.522600724,2205.71,145.1,1,15.2,15.2,0,1.059896658,"2,337.80",153.8,Plan,https://www.metro4milano.it/wordpress/wp-content/uploads/2020/04/Quadro-Economico-_-Atto-Integrativo-n.1-alla-Convenzione-di-concessione_-allegato-13.pdf,,
7616,TR,Istanbul,M4,M4 Phase 1,2005,2012,0,21.7,100.00%,21.7,0,0,16,180,120,1435,1,Plan,"1,299",USD,2009,1.105437759,2208.3,101.8,1,21.7,21.7,0,1.263045535,"2,789.20",128.5,Media,https://railturkey.org/2016/10/15/kadikoy-kartal-tavsantepe-metro-m4/2/,,
9804,SE,Gothenburg,,West Link,2018,2026,1,8,75.00%,6,0,0,3,,60,1435,1,Plan,"20,000",SEK,2009,0.1120994672,2240,280,1,8,6,0,1.263045535,"2,829.20",353.7,Plan,https://www.trafikverket.se/en/startpage/projects/Railway-construction-projects/The-West-Link-ProjectVastlanken/,,
7939,CN,Kunming,Line 1,Line 1 Northwestern Extension,2020,2025,0,7.594,100%,7.594,,,7,117,80,1435,1,,"8,940.00",CNY,2020,0.239311224,2136.66,281.4,0,0,0,0,1.046980229,"2,237.00",294.6,Trade,http://www.rail-transit.com/project/show.php?itemid=495,,
8194,BH,Bahrain,,Phase 1 (Red & Blue),2018,2024,1,28.6,0.00%,0,0,0,20,,65,1435,1,,453,BD,2019,5.333697474,2265,79.2,0,0,0,0,1.059896658,"2,400.70",83.9,Media,https://www.urbantransportnews.com/bahrain-to-finalise-109-km-light-metro-rail-bids-in-march-2020/,,
7683,CN,Shanghai,Line 9,Line 9 Phase 2,2005,2009,0,14.5,100.00%,14.5,0,0,10,,80,1435,1,Wiki,"8,940.00",CNY,2007,0.33272168,2977.02,205.3,0,0,0,0,1.306874632,"3,890.60",268.3,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A9%E5%8F%B7%E7%BA%BF,,
8154,CN,Lanzhou,,Line 2 Phase 1,2021,2026,0,9.6,100%,9.6,,,9,138,80,1435,1,,"8,960.00",CNY,2021,0.238814981,2141.44,223.1,0,0,0,0,1,"2,141.40",223.1,Trade,http://www.rail-transit.com/project/show.php?itemid=241,,
9793,IT,Naples,Line 1,Line 1 - city center,1999,2021,0,4.3,100.00%,4.3,0,0,5,110,80,1435,0,agency,"1,748",EUR,2017,1.449495938,2272.4,528.5,1,4.3,4.3,0,1.105458551,"2,512.00",584.2,Plan,,,
,CN,Hefei,Line 2,Line 2 Western Extension,2021,2026,0,12.7,100%,12.7,,,8,117,80,1435,1,,"8,965.00",CNY,2021,0.238814981,2142.635,168.7,0,0,0,0,1,"2,142.60",168.7,,http://www.rail-transit.com/project/show.php?itemid=706,,
7312,IN,Mumbai,,Line 12,2020,2026,0,20.8,0.00%,0,20.8,0,17,,80,1435,1,Plan,"47,380",INR,2018,0.04773424399,2274.24,109.3,0,0,0,0,1.079101738,"2,454.10",118,Plan,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+12/20c81fcb-0b2c-40c2-9e06-a7b4e7d46bdb,,
9769,DE,Hamburg,U5-East,,2021,2030,0,5.8,93.00%,5.4,,,5,,80,1435,0,Media,"1,750",EUR,2025,1.373037929,2275,392.2,0,0,0,0,1,"2,275.00",392.2,Media,https://www.mopo.de/hamburg/politik/xxl-bahnprojekt-darum-kostet-hamburgs-neue-u5-linie-milliarden-32844424,,
7161,US,Boston,,Green Line Extension,2013,2022,0,7.6,0.00%,0,0.78,6.82,7,,80,1435,1,Plan,"2,289",USD,2020,1,2289,301.2,0,0,0,1,1.046980229,"2,396.50",315.3,Plan,https://www.ctps.org/data/pdf/plans/TIP/FFYs-2020-2024-Final-TIP-20190730.pdf,,
9508,TR,Istanbul,,M12,2017,2023,0,13,100.00%,13,0,0,11,100,120,1435,1,Plan,698,USD,2020,0.4620645042,2303.4,177.2,1,13,13,0,1.046980229,"2,411.60",185.5,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
7713,CN,Shenzhen,Line 12,Line 12 Phase 2,2020,2022,0,8.05,100%,8.05,,,6,138,80,1435,1,,"9,094.00",CNY,2021,0.238814981,2173.47,270,0,0,0,0,1,"2,173.50",270,,https://huacheng.gz-cmc.com/pages/2020/09/02/12217064331742859f82edec5e61f9ff.html,,
,KR,Seoul,,GTX A,2018,2025,1,83.1,100,83.1,,,,,180,1435,1,,"1,940,000",KRW,2021,0.001170828447,2328,28,1,83.1,83.1,0,1,"2,328.00",28,,https://biz.chosun.com/policy/policy_sub/2021/10/05/EY5IMDNIDZAGHLQO7KIGLMGBQQ/,,
7419,FR,Paris,,RER E extension,2018,2022,1,8,100.00%,8,0,0,2,,70,1435,0,Wiki,"1,800",EUR,2012,1.18441172,2340,292.5,0,0,0,0,1.180213769,"2,761.70",345.2,Media,https://www.usinenouvelle.com/article/le-prolongement-a-l-ouest-de-paris-du-rer-e-devient-enfin-realite.N775434,,
7218,SE,Stockholm,,Nacka/Söderort,2020,2030,0,11.5,100.00%,11.5,0,0,6,140,80,1435,1,Plan,"20,884",SEK,2016,0.1133454522,2359.892,205.2,1,11.5,11.5,0,1.129008737,"2,664.30",231.7,Plan,http://nyatunnelbanan.sll.se/sites/tunnelbanan/files/Faktablad_Upphandling_%20engelsk.pdf,,
,CN,Wuhu,,Line 1,2016,2021,0,30.517,0%,0.1,30.517,0,25,90,80,1435,1,,"9,100.00",CNY,2021,0.238814981,2174.9,71.3,0,0,0,0,1,"2,174.90",71.3,,http://www.rail-transit.com/project/show.php?itemid=106,,
7744,CN,Hefei,Line 3,Line 3 Southern Extension,2020,2024,0,11.25,100%,11.25,,,8,117,80,1435,1,,"9,103.00",CNY,2020,0.239311224,2175.62,193.4,0,0,0,0,1.046980229,"2,277.80",202.5,Trade,http://www.rail-transit.com/project/show.php?itemid=564,,
9796,IT,Turin,,Line 2 -phase 1-2,2024,2030,0,9.4,100.00%,9.4,0,0,13,60,80,1435,1,plan,"1,828",EUR,2020,1.543903203,2376.4,252.8,1,9.4,9.4,0,1.046980229,"2,488.00",264.7,plan,https://www.infrato.it/wp-content/uploads/2022/01/2022_1_Presentazione-Linea-2.pdf,,
7136,CA,Vancouver,Millennium,Broadway,2020,2025,0,5.7,87.72%,5,0.295,0.446,6,,80,1435,0,Plan,"2,830",CAD,2018,0.8288272757,2377.2,417.1,0,0,0,1,1.079101738,"2,565.20",450,Media,https://www.translink.ca/Plans-and-Projects/Rapid-Transit-Projects/Broadway-Subway-Project.aspx,,
,CN,Guangzhou,Line 7,Line 7,2012,2019,0,17.6,100%,17.6,,,,117,80,1435,1,,"9,230.00",CNY,2012,0.2808225179,2593.63,147.4,0,0,0,0,1.180213769,"3,061.00",173.9,,http://www.gz.gov.cn/zwgk/zdxm/2012n/content/post_2847743.html,,
7371,IR,Tehran,,Line 3 extension to SW,2012,2014,0,12,100.00%,12,0,0,11,,80,1435,0,Trade,"20,000,000",IRR,2013,0.0001175938417,2400,200,0,0,0,0,1.163176037,"2,791.60",232.6,Trade,https://www.railjournal.com/passenger/metros/tehran-opens-metro-line-3-extension/,,
7153,US,Los Angeles,Purple Line,Purple Phase 2,2018,2026,0,4.2,100.00%,4.2,0,0,2,,90,1435,0,Trade,"2,400",USD,2021,1,2400,571.4,0,0,0,1,1,"2,400.00",571.4,Trade,https://www.railjournal.com/in_depth/transit-projects-fly-in-the-city-of-angels,,
7408,US,New York,,7 extension,2007,2014,0,1.6,100.00%,1.6,0,0,1,,70,1435,0,Measured,"2,400",USD,2010,1,2400,1500,0,0,0,1,1.242662435,"2,982.40","1,864.00",Plan,http://web.mta.info/nyct/service/new7LineExtension_to11Avenue.htm,,
7666,CN,Shanghai,Line 3,Line 3,1997,2000,0,24.975,0.00%,0,21.605,3.375,,,80,1435,1,Wiki,"9,378.00",CNY,1998,0.356926789,3347.95,134.1,0,0,0,0,1.662392638,"5,565.60",222.8,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A3%E5%8F%B7%E7%BA%BF,,
,CN,Nanjing,Line S4 Nanjing-Chuzhou,Line S4 Nanjing-Chuzhou Phase 1 (Chuzhou Section),2018,2022,0,32.95,0%,0,,,6,92,80,1435,1,,"9,399.67",CNY,2013,0.2729522102,2566.10991,77.9,0,0,0,0,1.163176037,"2,984.80",90.6,,http://www.rail-transit.com/project/show.php?itemid=347,http://www.xhby.net/nj/yw/202107/t20210707_7149440.shtml,
